,AMBIENT_TEMPERATURE,DISCHARGE_FLOW_COMMON,DISCHARGE_PRESSURE,DISCHARGE_TEMP_1,FLOW_1,FLOW_2,GROSS_LOAD,IB_SEAL_DRAIN_TEMP,MOTOR_CURRENT,MOTOR_IB_TEMP_1,MOTOR_OB_TEMP_1,MOTOR_STATOR_TEMP_1,MOTOR_STATOR_TEMP_2,MOTOR_STATOR_TEMP_3,OB_SEAL_DRAIN_TEMP,PUMP_DELTA_PRESS_CV,PUMP_IB_TEMP_1,PUMP_OB_TEMP_1,PUMP_OB_TEMP_2,SUCTION_PRESSURE_1,SUCTION_STRAINER_DP,SUCTION_TEMP_1
2018-11-19 08:25:31.941,24.78400803,1426.889648,2.612603903,181.4749603,1415.931885,1418.130249,880.0176392,42.92947769,88.16804504,56.40865707,39.43228531,76.6131134,73.57715607,71.98178101,42.22975159,1.37970221,59.76749802,70.46559143,63.62524033,1.232901692,22.02002907,181.5020294
2018-11-19 08:25:36.947,25.97000885,1506.815552,2.627259731,184.3701935,1489.205933,1492.328613,936.7877197,44.04417419,90.51293945,57.81427002,40.83072281,79.46840668,76.50836182,74.83305359,43.60343933,1.330239773,59.975914,70.41333008,63.91214752,1.297019958,25.13434219,184.3972473
2018-11-19 08:25:41.954,26.89848137,1292.687744,2.60039115,178.5553589,1280.540527,1281.760376,795.262146,44.04417419,84.06447601,59.14234543,41.6078949,78.78707123,75.95858002,74.28356171,43.57751083,1.4438205960000001,61.25272369,71.72032928,64.6164856,1.156570554,18.17293739,178.4202881
2018-11-19 08:25:46.961,28.13683319,1378.073853,2.605276346,180.1500244,1367.846436,1368.986572,846.4351807,44.4331131,86.70248413,59.35070419,42.46297073,78.6036911,75.90621185,74.23121643,43.70714188,1.399853826,61.5394249,71.95562744,65.11220551,1.205422521,20.55447197,180.1770325
2018-11-19 08:25:51.967,29.22078896,1465.362915,2.6174891000000002,182.935791,1458.983276,1460.048584,904.0049438,44.92583466,88.75426483,60.02801132,43.05908203,80.96250916,77.94876099,76.32509613,44.53683853,1.354054809,61.64368439,71.87719727,65.34705353,1.263434291,23.42452431,182.935791
2018-11-19 08:25:56.973,29.96943474,1450.313599,2.629702091,183.0440063,1438.476074,1440.635498,899.2075195,45.47049713,88.75426483,61.07029343,43.60343933,82.14260101,79.07530212,77.37252808,45.05549622,1.3632146120000002,62.06074905,72.190979,65.58190918,1.266487479,23.2413311,183.0440063
2018-11-19 08:26:01.979,30.38254166,1473.340088,2.624817133,183.4228516,1459.567139,1457.43689,908.0029297,45.52236938,89.04737854,61.61761475,43.83675385,82.58850098,79.59944916,77.87017822,45.34080124,1.3506965640000002,62.26931381,72.34786224,65.79069519,1.274120569,23.6687851,183.4499512
2018-11-19 08:26:06.985,30.56329536,1494.951172,2.6199316980000003,183.8017426,1483.481201,1487.662354,917.5978394,45.78176498,89.92672729,62.24323654,44.12195206,83.48048401,80.59547424,78.73469543,45.67802048,1.338177919,62.39967346,72.32170868,65.7385025,1.2817537780000001,24.58476067,183.8017426
2018-11-19 08:26:11.991,30.51165771,1347.622559,2.60039115,179.5282593,1335.986816,1338.322021,825.6461182,45.39268875,84.94380951,62.21715927,44.12195206,81.53937531,78.57750702,76.84877014,44.66648483,1.413288116,62.89505768,73.0278244,65.99948883,1.187103033,19.88275528,179.501236
2018-11-19 08:26:16.997,30.22762299,1308.531006,2.593063116,178.2311249,1300.140747,1301.342651,800.8591919,44.69242477,84.06447601,61.27878952,43.57751083,79.70426941,76.82255554,75.1733017,44.04417419,1.434965968,62.68645096,73.08014679,65.97338104,1.158097148,18.66145706,178.2311249
2018-11-19 08:26:22.003,29.34984398,1337.933594,2.593063116,178.4202881,1332.079346,1332.079346,827.2453003,44.2775383,84.94380951,60.67939377,43.08500671,79.07530212,76.22035217,74.5190506,43.60343933,1.419699669,62.34752274,72.81858063,65.71240234,1.173363447,19.57743073,178.4472809
2018-11-19 08:26:27.009,28.57554436,1415.66626,2.595505714,180.555542,1404.60791,1406.826538,860.8276367,43.88861847,87.87493134,60.15829086,42.3852272,79.65184021,76.82255554,75.19945526,43.24052429,1.385503292,61.77400589,72.21710968,65.37316132,1.210002422,22.08109474,180.5825653
2018-11-19 08:26:32.015,28.00782585,1443.314087,2.615046501,182.4758301,1433.581665,1433.581665,887.2138672,43.99232483,88.46116638,60.05407333,41.86698532,80.88385773,77.76538086,76.01091003,43.52567291,1.365351915,61.27878952,71.74645233,65.03392792,1.249694586,22.32535553,182.4758301
2018-11-19 08:26:37.022,27.49179268,1373.848999,2.590620518,179.7445068,1364.729492,1364.729492,837.6398926,43.52567291,86.99560547,59.84564972,41.6078949,79.6256485,76.58690643,74.96392059,42.98132706,1.403517485,61.35697937,71.87719727,64.9295578,1.187103033,20.61553383,179.7174835
2018-11-19 08:26:42.029,26.87268257,1465.502197,2.578407526,180.5014496,1451.602539,1452.676514,885.6146851,43.24052429,89.63361359,58.72563171,40.77890778,78.34169006,75.35649109,73.78644562,42.64437866,1.3638252020000001,60.70545959,71.43273926,64.64256287,1.214582324,23.30239296,180.5825653
2018-11-19 08:26:47.035,26.53738213,1493.001587,2.6174891000000002,183.6664581,1486.746704,1489.877441,916.7982178,43.81084442,89.04737854,58.25689697,40.07963562,78.94432068,75.82767487,74.23121643,43.370121,1.340315223,60.10617065,70.83149719,64.22516632,1.277173877,24.52369499,183.6664581
2018-11-19 08:26:52.041,25.71215057,1488.229492,2.610161304,183.2063599,1477.750366,1478.801514,912.800354,43.49974442,88.46116638,58.02256775,39.63942719,78.81330109,75.51353455,73.89107513,43.08500671,1.343673825,60.00195313,70.80535126,64.04257202,1.266487479,23.97410965,183.2063599
2018-11-19 08:26:57.047,25.119133,1477.95874,2.612603903,182.9899139,1469.520386,1469.520386,904.8045654,43.3960495,88.46116638,57.76218796,39.27694702,78.36791229,75.2518158,73.52482605,42.85172272,1.350696325,59.81959152,70.67468262,63.8860817,1.261907578,23.8519783,182.9628296
2018-11-19 08:27:02.053,24.42313576,1450.813354,2.615046501,182.5028839,1444.366333,1445.442749,896.8087769,43.03315735,88.16804504,57.47581482,38.91450119,77.4249115,74.36206055,72.74011993,42.56663513,1.360771894,59.68935394,70.57012939,63.65133286,1.2542746070000002,23.11919975,182.5028839
2018-11-19 08:27:07.059,23.90765762,1492.770874,2.627259731,183.9100342,1482.333252,1483.380249,934.3890381,43.21459579,89.34049225,57.24154282,38.75916672,77.81777954,74.64989471,72.9232254,42.82580185,1.339399457,59.5070076,70.33490753,63.57309341,1.287860274,24.34049797,183.9100342
2018-11-19 08:27:12.065,23.52112579,1497.832886,2.624817133,184.0453796,1485.34375,1486.388672,923.9944458,43.4738121,89.04737854,57.05932999,38.50031662,77.71302032,74.49285126,72.71398926,43.00723267,1.336956859,59.37675858,70.28264618,63.49485397,1.287860274,24.40156364,184.0724335
2018-11-19 08:27:17.072,23.41805267,1454.161743,2.629702091,183.5040283,1448.810303,1449.882202,906.4037476,43.421978,87.28871918,56.746986390000004,38.31913376,76.87493896,73.76026154,72.11251068,42.90357208,1.35863483,59.40280914,70.36104584,63.44267654,1.271067262,23.05813408,183.4499512
